pool,model,seed,prefix_match,n_compared,orig_final,ext_at_Borig,orig_src,ext_src
Polarizability,Feature-extraction transfer,59,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Feature-extraction transfer,60,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Feature-extraction transfer,61,True,84,0.0,0.0,refig42_tl,ext
Matbench-Gap,Pretrain-then-Joint,42,True,169,0.1199999999999998,0.1199999999999998,refig42_tl,ext100
Matbench-Gap,Pretrain-then-Joint,43,True,169,0.1500000000000001,0.1500000000000001,refig42_tl,ext100
Matbench-Gap,Pretrain-then-Joint,44,True,169,0.0399999999999998,0.0399999999999998,refig42_tl,ext100
Matbench-Gap,Pretrain-then-Joint,45,True,169,0.4000000000000001,0.4000000000000001,refig42_tl,ext100
Matbench-Gap,Pretrain-then-Joint,46,True,169,0.0,0.0,refig42_tl,ext100
Matbench-Gap,Feature-extraction transfer,52,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Feature-extraction transfer,53,True,169,0.01,0.01,refig42_tl,ext100
Matbench-Gap,Feature-extraction transfer,54,True,169,0.01,0.01,refig42_tl,ext100
Matbench-Gap,Feature-extraction transfer,55,True,169,0.1500000000000001,0.1500000000000001,refig42_tl,ext100
Matbench-Gap,Feature-extraction transfer,56,True,169,0.2999999999999998,0.2999999999999998,refig42_tl,ext100
Polarizability,Progressive,42,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Progressive,43,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Progressive,44,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Progressive,45,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Progressive,46,True,84,0.0,0.0,refig42_tl,ext
HOPV15,Progressive,47,True,143,3.2,3.1999999999999997,refig42_tl,ext
HOPV15,Progressive,48,True,143,3.2,3.1999999999999997,refig42_tl,ext
HOPV15,Progressive,49,True,143,3.2,3.1999999999999997,refig42_tl,ext
HOPV15,Progressive,50,True,143,4.699999999999999,4.699999999999999,refig42_tl,ext
HOPV15,Progressive,51,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Progressive,52,True,143,3.499999999999999,3.499999999999999,refig42_tl,ext
HOPV15,Progressive,53,True,143,4.629999999999999,4.629999999999999,refig42_tl,ext
HOPV15,Progressive,54,True,143,4.699999999999999,4.699999999999999,refig42_tl,ext
HOPV15,Progressive,55,True,143,3.6,3.6,refig42_tl,ext
HOPV15,Progressive,56,True,143,0.0,0.0,refig42_tl,ext
Matbench-Gap,Adapter,52,True,169,0.0,0.0,refig42_tl,ext100
Matbench-Gap,Adapter,53,True,169,0.01,0.01,refig42_tl,ext100
Matbench-Gap,Adapter,54,True,169,0.01,0.01,refig42_tl,ext100
Matbench-Gap,Adapter,55,True,169,0.0,0.0,refig42_tl,ext100
Matbench-Gap,Adapter,56,True,169,0.01,0.01,refig42_tl,ext100
Polarizability,End-to-End Joint,57,True,84,0.0,0.0,refig42_tl,ext
Polarizability,End-to-End Joint,58,True,84,0.0,0.0,refig42_tl,ext
Polarizability,End-to-End Joint,59,True,84,0.0,0.0,refig42_tl,ext
Polarizability,End-to-End Joint,60,True,84,0.0,0.0,refig42_tl,ext
Polarizability,End-to-End Joint,61,True,84,0.0,0.0,refig42_tl,ext
FreeSolv,Domain Adaptation (MMD),47,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Domain Adaptation (MMD),48,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Domain Adaptation (MMD),49,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Domain Adaptation (MMD),50,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Domain Adaptation (MMD),51,True,248,0.0,0.0,refig42_tl,ext
Matbench-Gap,Adapter,57,True,169,0.01,0.01,refig42_tl,ext100
Matbench-Gap,Adapter,58,True,169,0.01,0.01,refig42_tl,ext100
Matbench-Gap,Adapter,59,True,169,0.0699999999999998,0.0699999999999998,refig42_tl,ext100
Matbench-Gap,Adapter,60,True,169,0.2999999999999998,0.2999999999999998,refig42_tl,ext100
Matbench-Gap,Adapter,61,True,169,0.1,0.1,refig42_tl,ext100
FreeSolv,Sequential,52,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Sequential,53,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Sequential,54,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Sequential,55,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Sequential,56,True,248,0.0,0.0,refig42_tl,ext
Matbench-Gap,Feature-extraction transfer,42,True,169,0.01,0.01,refig42_tl,ext100
Matbench-Gap,Feature-extraction transfer,43,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Feature-extraction transfer,44,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Feature-extraction transfer,45,True,169,0.3999999999999999,0.3999999999999999,refig42_tl,ext100
Matbench-Gap,Feature-extraction transfer,46,True,169,0.4300000000000001,0.4300000000000001,refig42_tl,ext100
HOPV15,Feature-extraction transfer,57,True,143,3.9,3.9,refig42_tl,ext
HOPV15,Feature-extraction transfer,58,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Feature-extraction transfer,59,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Feature-extraction transfer,60,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Feature-extraction transfer,61,True,143,3.499999999999999,3.499999999999999,refig42_tl,ext
HOPV15,Adapter,57,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Adapter,58,True,143,3.499999999999999,3.499999999999999,refig42_tl,ext
HOPV15,Adapter,59,True,143,2.8999999999999995,2.8999999999999995,refig42_tl,ext
HOPV15,Adapter,60,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Adapter,61,True,143,4.299999999999999,4.299999999999999,refig42_tl,ext
Polarizability,Pretrain-then-Joint,47,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Pretrain-then-Joint,48,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Pretrain-then-Joint,49,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Pretrain-then-Joint,50,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Pretrain-then-Joint,51,True,84,0.0,0.0,refig42_tl,ext
HOPV15,Soft Parameter Sharing,57,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Soft Parameter Sharing,58,True,143,4.109999999999999,4.109999999999999,refig42_tl,ext
HOPV15,Soft Parameter Sharing,59,True,143,3.2,3.1999999999999997,refig42_tl,ext
HOPV15,Soft Parameter Sharing,60,True,143,4.02,4.02,refig42_tl,ext
HOPV15,Soft Parameter Sharing,61,True,143,0.0,0.0,refig42_tl,ext
Matbench-Gap,Domain Adaptation (MMD),47,True,169,0.01,0.01,refig42_tl,ext100
Matbench-Gap,Domain Adaptation (MMD),48,True,169,0.24,0.24,refig42_tl,ext100
Matbench-Gap,Domain Adaptation (MMD),49,True,169,0.6600000000000001,0.6600000000000001,refig42_tl,ext100
Matbench-Gap,Domain Adaptation (MMD),50,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Domain Adaptation (MMD),51,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Sequential,42,True,169,0.01,0.01,refig42_tl,ext100
Matbench-Gap,Sequential,43,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Sequential,44,True,169,0.1500000000000001,0.1500000000000001,refig42_tl,ext100
Matbench-Gap,Sequential,45,True,169,0.3999999999999999,0.3999999999999999,refig42_tl,ext100
Matbench-Gap,Sequential,46,True,169,0.0,0.0,refig42_tl,ext100
FreeSolv,Feature-extraction transfer,52,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Feature-extraction transfer,53,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Feature-extraction transfer,54,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Feature-extraction transfer,55,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Feature-extraction transfer,56,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Progressive,52,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Progressive,53,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Progressive,54,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Progressive,55,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Progressive,56,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Feature-extraction transfer,57,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Feature-extraction transfer,58,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Feature-extraction transfer,59,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Feature-extraction transfer,60,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Feature-extraction transfer,61,True,248,0.0,0.0,refig42_tl,ext
Matbench-Gap,Soft Parameter Sharing,57,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Soft Parameter Sharing,58,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Soft Parameter Sharing,59,True,169,0.03,0.03,refig42_tl,ext100
Matbench-Gap,Soft Parameter Sharing,60,True,169,0.01,0.01,refig42_tl,ext100
Matbench-Gap,Soft Parameter Sharing,61,True,169,0.2000000000000001,0.2000000000000001,refig42_tl,ext100
HOPV15,Pretrain-then-Joint,42,True,143,3.2,3.1999999999999997,refig42_tl,ext
HOPV15,Pretrain-then-Joint,43,True,143,2.8999999999999995,2.8999999999999995,refig42_tl,ext
HOPV15,Pretrain-then-Joint,44,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Pretrain-then-Joint,45,True,143,2.8999999999999995,2.8999999999999995,refig42_tl,ext
HOPV15,Pretrain-then-Joint,46,True,143,4.02,4.02,refig42_tl,ext
FreeSolv,Adapter,52,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Adapter,53,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Adapter,54,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Adapter,55,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Adapter,56,True,248,0.0,0.0,refig42_tl,ext
Matbench-Gap,Adapter,47,True,169,0.01,0.01,refig42_tl,ext100
Matbench-Gap,Adapter,48,True,169,0.24,0.24,refig42_tl,ext100
Matbench-Gap,Adapter,49,True,169,0.01,0.01,refig42_tl,ext100
Matbench-Gap,Adapter,50,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Adapter,51,True,169,0.01,0.01,refig42_tl,ext100
FreeSolv,End-to-End Joint,42,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,End-to-End Joint,43,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,End-to-End Joint,44,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,End-to-End Joint,45,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,End-to-End Joint,46,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Sequential,42,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Sequential,43,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Sequential,44,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Sequential,45,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Sequential,46,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Soft Parameter Sharing,42,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Soft Parameter Sharing,43,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Soft Parameter Sharing,44,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Soft Parameter Sharing,45,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Soft Parameter Sharing,46,True,248,0.0,0.0,refig42_tl,ext
Matbench-Gap,End-to-End Joint,42,True,169,0.48,0.48,refig42_tl,ext100
Matbench-Gap,End-to-End Joint,43,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,End-to-End Joint,44,True,169,0.01,0.01,refig42_tl,ext100
Matbench-Gap,End-to-End Joint,45,True,169,0.7600000000000002,0.7600000000000002,refig42_tl,ext100
Matbench-Gap,End-to-End Joint,46,True,169,0.3999999999999999,0.3999999999999999,refig42_tl,ext100
FreeSolv,Pretrain-then-Joint,57,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Pretrain-then-Joint,58,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Pretrain-then-Joint,59,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Pretrain-then-Joint,60,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Pretrain-then-Joint,61,True,248,0.0,0.0,refig42_tl,ext
Matbench-Gap,Pretrain-then-Joint,57,True,169,0.02,0.02,refig42_tl,ext100
Matbench-Gap,Pretrain-then-Joint,58,True,169,0.01,0.01,refig42_tl,ext100
Matbench-Gap,Pretrain-then-Joint,59,True,169,0.01,0.01,refig42_tl,ext100
Matbench-Gap,Pretrain-then-Joint,60,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Pretrain-then-Joint,61,True,169,0.0399999999999998,0.0399999999999998,refig42_tl,ext100
FreeSolv,Domain Adaptation (MMD),42,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Domain Adaptation (MMD),43,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Domain Adaptation (MMD),44,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Domain Adaptation (MMD),45,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Domain Adaptation (MMD),46,True,248,0.0,0.0,refig42_tl,ext
Matbench-Gap,Feature-extraction transfer,57,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Feature-extraction transfer,58,True,169,0.0,0.0,refig42_tl,ext100
Matbench-Gap,Feature-extraction transfer,59,True,169,0.2999999999999998,0.2999999999999998,refig42_tl,ext100
Matbench-Gap,Feature-extraction transfer,60,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Feature-extraction transfer,61,True,169,0.2999999999999998,0.2999999999999998,refig42_tl,ext100
FreeSolv,Soft Parameter Sharing,52,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Soft Parameter Sharing,53,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Soft Parameter Sharing,54,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Soft Parameter Sharing,55,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Soft Parameter Sharing,56,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Stop-Gradient Joint,47,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Stop-Gradient Joint,48,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Stop-Gradient Joint,49,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Stop-Gradient Joint,50,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Stop-Gradient Joint,51,True,248,0.0,0.0,refig42_tl,ext
Matbench-Gap,Domain Adaptation (MMD),57,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Domain Adaptation (MMD),58,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Domain Adaptation (MMD),59,True,169,0.3999999999999999,0.3999999999999999,refig42_tl,ext100
Matbench-Gap,Domain Adaptation (MMD),60,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Domain Adaptation (MMD),61,True,169,0.1,0.1,refig42_tl,ext100
Polarizability,Soft Parameter Sharing,42,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Soft Parameter Sharing,43,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Soft Parameter Sharing,44,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Soft Parameter Sharing,45,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Soft Parameter Sharing,46,True,84,0.0,0.0,refig42_tl,ext
HOPV15,Sequential,47,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Sequential,48,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Sequential,49,True,143,3.499999999999999,3.499999999999999,refig42_tl,ext
HOPV15,Sequential,50,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Sequential,51,True,143,0.0,0.0,refig42_tl,ext
FreeSolv,Feature-extraction transfer,42,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Feature-extraction transfer,43,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Feature-extraction transfer,44,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Feature-extraction transfer,45,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Feature-extraction transfer,46,True,248,0.0,0.0,refig42_tl,ext
HOPV15,Domain Adaptation (MMD),52,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Domain Adaptation (MMD),53,True,143,3.499999999999999,3.499999999999999,refig42_tl,ext
HOPV15,Domain Adaptation (MMD),54,True,143,3.9,3.9,refig42_tl,ext
HOPV15,Domain Adaptation (MMD),55,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Domain Adaptation (MMD),56,True,143,3.9,3.9,refig42_tl,ext
HOPV15,Stop-Gradient Joint,52,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Stop-Gradient Joint,53,True,143,3.9,3.9,refig42_tl,ext
HOPV15,Stop-Gradient Joint,54,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Stop-Gradient Joint,55,True,143,3.9,3.9,refig42_tl,ext
HOPV15,Stop-Gradient Joint,56,True,143,0.0,0.0,refig42_tl,ext
Matbench-Gap,Progressive,47,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Progressive,48,True,169,0.02,0.02,refig42_tl,ext100
Matbench-Gap,Progressive,49,True,169,0.02,0.02,refig42_tl,ext100
Matbench-Gap,Progressive,50,True,169,0.0,0.0,refig42_tl,ext100
Matbench-Gap,Progressive,51,True,169,0.01,0.01,refig42_tl,ext100
Polarizability,End-to-End Joint,47,True,84,0.0,0.0,refig42_tl,ext
Polarizability,End-to-End Joint,48,True,84,0.0,0.0,refig42_tl,ext
Polarizability,End-to-End Joint,49,True,84,0.0,0.0,refig42_tl,ext
Polarizability,End-to-End Joint,50,True,84,0.0,0.0,refig42_tl,ext
Polarizability,End-to-End Joint,51,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Adapter,57,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Adapter,58,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Adapter,59,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Adapter,60,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Adapter,61,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Adapter,42,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Adapter,43,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Adapter,44,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Adapter,45,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Adapter,46,True,84,0.0,0.0,refig42_tl,ext
FreeSolv,Stop-Gradient Joint,57,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Stop-Gradient Joint,58,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Stop-Gradient Joint,59,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Stop-Gradient Joint,60,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Stop-Gradient Joint,61,True,248,0.0,0.0,refig42_tl,ext
HOPV15,Stop-Gradient Joint,42,True,143,3.9,3.9,refig42_tl,ext
HOPV15,Stop-Gradient Joint,43,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Stop-Gradient Joint,44,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Stop-Gradient Joint,45,True,143,3.9,3.9,refig42_tl,ext
HOPV15,Stop-Gradient Joint,46,True,143,0.0,0.0,refig42_tl,ext
Polarizability,Stop-Gradient Joint,42,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Stop-Gradient Joint,43,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Stop-Gradient Joint,44,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Stop-Gradient Joint,45,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Stop-Gradient Joint,46,True,84,0.0,0.0,refig42_tl,ext
Matbench-Gap,Sequential,52,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Sequential,53,True,169,0.01,0.01,refig42_tl,ext100
Matbench-Gap,Sequential,54,True,169,0.01,0.01,refig42_tl,ext100
Matbench-Gap,Sequential,55,True,169,0.1500000000000001,0.1500000000000001,refig42_tl,ext100
Matbench-Gap,Sequential,56,True,169,0.52,0.52,refig42_tl,ext100
Polarizability,Soft Parameter Sharing,52,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Soft Parameter Sharing,53,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Soft Parameter Sharing,54,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Soft Parameter Sharing,55,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Soft Parameter Sharing,56,True,84,0.0,0.0,refig42_tl,ext
Matbench-Gap,Stop-Gradient Joint,42,True,169,0.1899999999999999,0.1899999999999999,refig42_tl,ext100
Matbench-Gap,Stop-Gradient Joint,43,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Stop-Gradient Joint,44,True,169,0.1500000000000001,0.1500000000000001,refig42_tl,ext100
Matbench-Gap,Stop-Gradient Joint,45,True,169,0.1899999999999999,0.1899999999999999,refig42_tl,ext100
Matbench-Gap,Stop-Gradient Joint,46,True,169,0.0,0.0,refig42_tl,ext100
HOPV15,End-to-End Joint,57,True,143,0.0,0.0,refig42_tl,ext
HOPV15,End-to-End Joint,58,True,143,3.9,3.9,refig42_tl,ext
HOPV15,End-to-End Joint,59,True,143,3.9,3.9,refig42_tl,ext
HOPV15,End-to-End Joint,60,True,143,0.0,0.0,refig42_tl,ext
HOPV15,End-to-End Joint,61,True,143,3.9,3.9,refig42_tl,ext
Polarizability,Adapter,52,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Adapter,53,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Adapter,54,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Adapter,55,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Adapter,56,True,84,0.0,0.0,refig42_tl,ext
HOPV15,Adapter,42,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Adapter,43,True,143,3.9,3.9,refig42_tl,ext
HOPV15,Adapter,44,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Adapter,45,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Adapter,46,True,143,3.9,3.9,refig42_tl,ext
HOPV15,Stop-Gradient Joint,57,True,143,3.9,3.9,refig42_tl,ext
HOPV15,Stop-Gradient Joint,58,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Stop-Gradient Joint,59,True,143,2.8999999999999995,2.8999999999999995,refig42_tl,ext
HOPV15,Stop-Gradient Joint,60,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Stop-Gradient Joint,61,True,143,0.0,0.0,refig42_tl,ext
Polarizability,Progressive,57,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Progressive,58,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Progressive,59,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Progressive,60,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Progressive,61,True,84,0.0,0.0,refig42_tl,ext
HOPV15,Pretrain-then-Joint,47,True,143,4.499999999999999,4.499999999999999,refig42_tl,ext
HOPV15,Pretrain-then-Joint,48,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Pretrain-then-Joint,49,True,143,3.2,3.1999999999999997,refig42_tl,ext
HOPV15,Pretrain-then-Joint,50,True,143,3.499999999999999,3.499999999999999,refig42_tl,ext
HOPV15,Pretrain-then-Joint,51,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Sequential,42,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Sequential,43,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Sequential,44,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Sequential,45,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Sequential,46,True,143,0.0,0.0,refig42_tl,ext
FreeSolv,Pretrain-then-Joint,52,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Pretrain-then-Joint,53,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Pretrain-then-Joint,54,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Pretrain-then-Joint,55,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Pretrain-then-Joint,56,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Progressive,47,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Progressive,48,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Progressive,49,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Progressive,50,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Progressive,51,True,248,0.0,0.0,refig42_tl,ext
Matbench-Gap,Soft Parameter Sharing,42,True,169,0.01,0.01,refig42_tl,ext100
Matbench-Gap,Soft Parameter Sharing,43,True,169,0.1,0.1,refig42_tl,ext100
Matbench-Gap,Soft Parameter Sharing,44,True,169,0.01,0.01,refig42_tl,ext100
Matbench-Gap,Soft Parameter Sharing,45,True,169,0.2000000000000001,0.2000000000000001,refig42_tl,ext100
Matbench-Gap,Soft Parameter Sharing,46,True,169,0.1,0.1,refig42_tl,ext100
FreeSolv,Adapter,57,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Adapter,58,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Adapter,59,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Adapter,60,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Adapter,61,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Stop-Gradient Joint,42,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Stop-Gradient Joint,43,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Stop-Gradient Joint,44,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Stop-Gradient Joint,45,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Stop-Gradient Joint,46,True,248,0.0,0.0,refig42_tl,ext
HOPV15,Domain Adaptation (MMD),42,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Domain Adaptation (MMD),43,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Domain Adaptation (MMD),44,True,143,0.0,0.0,refig42_tl,ext
HOPV15,Domain Adaptation (MMD),45,True,143,3.9,3.9,refig42_tl,ext
HOPV15,Domain Adaptation (MMD),46,True,143,3.9,3.9,refig42_tl,ext
Polarizability,Soft Parameter Sharing,47,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Soft Parameter Sharing,48,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Soft Parameter Sharing,49,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Soft Parameter Sharing,50,True,84,0.0,0.0,refig42_tl,ext
Polarizability,Soft Parameter Sharing,51,True,84,0.0,0.0,refig42_tl,ext
Matbench-Gap,Stop-Gradient Joint,47,True,169,0.01,0.01,refig42_tl,ext100
Matbench-Gap,Stop-Gradient Joint,48,True,169,0.24,0.24,refig42_tl,ext100
Matbench-Gap,Stop-Gradient Joint,49,True,169,0.53,0.53,refig42_tl,ext100
Matbench-Gap,Stop-Gradient Joint,50,True,169,0.0,0.0,refig42_tl,ext100
Matbench-Gap,Stop-Gradient Joint,51,True,169,0.1,0.1,refig42_tl,ext100
FreeSolv,Adapter,47,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Adapter,48,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Adapter,49,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Adapter,50,True,248,0.0,0.0,refig42_tl,ext
FreeSolv,Adapter,51,True,248,0.0,0.0,refig42_tl,ext
