benchmark,model,seed,status,first_diff_step,n_compared,ref_at_Bm1,new_at_Bm1,new_final,src
Matbench-Gap,DNGOJoint,45,match,-1.0,169.0,0.1899999999999999,0.1899999999999999,0.02,results
Matbench-Gap,DNGOJoint,46,match,-1.0,169.0,0.0,0.0,0.0,results
Matbench-Gap,DNGOJoint,47,match,-1.0,169.0,0.01,0.01,0.01,results
Matbench-Gap,DNGOJoint,48,match,-1.0,169.0,0.24,0.24,0.1399999999999999,results
Matbench-Gap,DNGOJoint,49,match,-1.0,169.0,0.53,0.53,0.52,results
Matbench-Gap,DNGOJoint,50,match,-1.0,169.0,0.0,0.0,0.0,results
Matbench-Gap,DNGOJoint,51,match,-1.0,169.0,0.1,0.1,0.01,results
Matbench-Gap,DNGOJoint,52,match,-1.0,169.0,0.0,0.0,0.0,results
Matbench-Gap,DNGOJoint,53,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,DNGOJoint,54,match,-1.0,169.0,0.03,0.03,0.03,results
Matbench-Gap,DNGOJoint,55,match,-1.0,169.0,0.0,0.0,0.0,results
Matbench-Gap,DNGOJoint,56,match,-1.0,169.0,0.24,0.24,0.1899999999999999,results
Matbench-Gap,DNGOJoint,57,match,-1.0,169.0,0.01,0.01,0.01,results
Matbench-Gap,DNGOJoint,58,match,-1.0,169.0,0.0999999999999998,0.0999999999999998,0.0,results
Matbench-Gap,DNGOJoint,59,match,-1.0,169.0,0.3800000000000001,0.3800000000000001,0.05,results
Matbench-Gap,DNGOJoint,60,match,-1.0,169.0,0.0,0.0,0.0,results
Matbench-Gap,DNGOJoint,61,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,DomainAdaptationMMD,42,match,-1.0,169.0,0.1899999999999999,0.1899999999999999,0.01,results
Matbench-Gap,DomainAdaptationMMD,43,match,-1.0,169.0,0.0,0.0,0.0,results
Matbench-Gap,DomainAdaptationMMD,44,match,-1.0,169.0,0.2999999999999998,0.2999999999999998,0.2999999999999998,results
Matbench-Gap,DomainAdaptationMMD,45,match,-1.0,169.0,0.25,0.25,0.02,results
Matbench-Gap,DomainAdaptationMMD,46,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,DomainAdaptationMMD,47,match,-1.0,169.0,0.01,0.01,0.01,results
Matbench-Gap,DomainAdaptationMMD,48,match,-1.0,169.0,0.24,0.24,0.1,results
Matbench-Gap,DomainAdaptationMMD,49,match,-1.0,169.0,0.6600000000000001,0.6600000000000001,0.02,results
Matbench-Gap,DomainAdaptationMMD,50,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,DomainAdaptationMMD,51,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,DomainAdaptationMMD,52,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,DomainAdaptationMMD,53,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,DomainAdaptationMMD,54,match,-1.0,169.0,0.01,0.01,0.01,results
Matbench-Gap,DomainAdaptationMMD,55,match,-1.0,169.0,0.02,0.02,0.02,results
Matbench-Gap,DomainAdaptationMMD,56,match,-1.0,169.0,0.24,0.24,0.01,results
Matbench-Gap,DomainAdaptationMMD,57,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,DomainAdaptationMMD,58,match,-1.0,169.0,0.1,0.1,0.01,results
Matbench-Gap,DomainAdaptationMMD,59,match,-1.0,169.0,0.3999999999999999,0.3999999999999999,0.01,results
Matbench-Gap,DomainAdaptationMMD,60,match,-1.0,169.0,0.1,0.1,0.01,results
Matbench-Gap,DomainAdaptationMMD,61,match,-1.0,169.0,0.1,0.1,0.02,results
Matbench-Gap,KnowledgeDistillation,42,match,-1.0,169.0,0.01,0.01,0.01,results
Matbench-Gap,KnowledgeDistillation,43,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,KnowledgeDistillation,44,match,-1.0,169.0,0.1,0.1,0.0,results
Matbench-Gap,KnowledgeDistillation,45,match,-1.0,169.0,0.3999999999999999,0.3999999999999999,0.1700000000000001,results
Matbench-Gap,KnowledgeDistillation,46,match,-1.0,169.0,0.4300000000000001,0.4300000000000001,0.01,results
Matbench-Gap,KnowledgeDistillation,47,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,KnowledgeDistillation,48,match,-1.0,169.0,0.2000000000000001,0.2000000000000001,0.0,results
Matbench-Gap,KnowledgeDistillation,49,match,-1.0,169.0,0.01,0.01,0.01,results
Matbench-Gap,KnowledgeDistillation,50,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,KnowledgeDistillation,51,match,-1.0,169.0,0.1,0.1,0.0,results
Matbench-Gap,KnowledgeDistillation,52,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,KnowledgeDistillation,53,match,-1.0,169.0,0.01,0.01,0.01,results
Matbench-Gap,KnowledgeDistillation,54,match,-1.0,169.0,0.01,0.01,0.01,results
Matbench-Gap,KnowledgeDistillation,55,match,-1.0,169.0,0.1500000000000001,0.1500000000000001,0.1500000000000001,results
Matbench-Gap,KnowledgeDistillation,56,match,-1.0,169.0,0.2999999999999998,0.2999999999999998,0.2999999999999998,results
Matbench-Gap,KnowledgeDistillation,57,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,KnowledgeDistillation,58,match,-1.0,169.0,0.0,0.0,0.0,results
Matbench-Gap,KnowledgeDistillation,59,match,-1.0,169.0,0.2999999999999998,0.2999999999999998,0.2999999999999998,results
Matbench-Gap,KnowledgeDistillation,60,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,KnowledgeDistillation,61,match,-1.0,169.0,0.2999999999999998,0.2999999999999998,0.1,results
Matbench-Gap,MFGP,42,match,-1.0,169.0,0.2999999999999998,0.2999999999999998,0.1,results
Matbench-Gap,MFGP,43,match,-1.0,169.0,0.1500000000000001,0.1500000000000001,0.0499999999999998,results
Matbench-Gap,MFGP,44,match,-1.0,169.0,0.1,0.1,0.0899999999999998,results
Matbench-Gap,MFGP,45,match,-1.0,169.0,0.02,0.02,0.02,results
Matbench-Gap,MFGP,46,match,-1.0,169.0,0.0899999999999998,0.0899999999999998,0.0499999999999998,results
Matbench-Gap,MFGP,47,match,-1.0,169.0,0.0999999999999998,0.0999999999999998,0.0,results
Matbench-Gap,MFGP,48,match,-1.0,169.0,0.1600000000000001,0.1600000000000001,0.1600000000000001,results
Matbench-Gap,MFGP,49,match,-1.0,169.0,0.1500000000000001,0.1500000000000001,0.0499999999999998,results
Matbench-Gap,MFGP,50,match,-1.0,169.0,0.2999999999999998,0.2999999999999998,0.06,results
Matbench-Gap,MFGP,51,match,-1.0,169.0,0.2999999999999998,0.2999999999999998,0.2999999999999998,results
Matbench-Gap,MFGP,52,match,-1.0,169.0,0.27,0.27,0.0499999999999998,results
Matbench-Gap,MFGP,53,match,-1.0,169.0,0.0,0.0,0.0,results
Matbench-Gap,MFGP,54,match,-1.0,169.0,0.0499999999999998,0.0499999999999998,0.0499999999999998,results
Matbench-Gap,MFGP,55,match,-1.0,169.0,0.02,0.02,0.02,results
Matbench-Gap,MFGP,56,match,-1.0,169.0,0.2000000000000001,0.2000000000000001,0.2000000000000001,results
Matbench-Gap,MFGP,57,match,-1.0,169.0,0.0999999999999998,0.0999999999999998,0.0,results
Matbench-Gap,MFGP,58,match,-1.0,169.0,0.07,0.07,0.0499999999999998,results
Matbench-Gap,MFGP,59,match,-1.0,169.0,0.2299999999999999,0.2299999999999999,0.0499999999999998,results
Matbench-Gap,MFGP,60,match,-1.0,169.0,0.0899999999999998,0.0899999999999998,0.0499999999999998,results
Matbench-Gap,MFGP,61,match,-1.0,169.0,0.1300000000000001,0.1300000000000001,0.0499999999999998,results
Matbench-Gap,NARGP,42,match,-1.0,169.0,1.4,1.4,0.0,results
Matbench-Gap,NARGP,43,match,-1.0,169.0,0.1500000000000001,0.1500000000000001,0.0999999999999998,results
Matbench-Gap,NARGP,44,no_ref,,,,,,
Matbench-Gap,NARGP,45,no_ref,,,,,,
Matbench-Gap,NARGP,46,no_ref,,,,,,
Matbench-Gap,NARGP,47,match,-1.0,169.0,0.0299999999999998,0.0299999999999998,0.02,results
Matbench-Gap,NARGP,48,match,-1.0,169.0,1.4,1.4,1.4,results
Matbench-Gap,NARGP,49,no_ref,,,,,,
Matbench-Gap,NARGP,50,no_ref,,,,,,
Matbench-Gap,NARGP,51,no_ref,,,,,,
Matbench-Gap,NARGP,52,match,-1.0,169.0,1.0,1.0,1.0,results
Matbench-Gap,NARGP,53,match,-1.0,169.0,1.4,1.4,0.25,results
Matbench-Gap,NARGP,54,match,-1.0,169.0,0.25,0.25,0.05,results
Matbench-Gap,NARGP,55,no_ref,,,,,,
Matbench-Gap,NARGP,56,no_ref,,,,,,
Matbench-Gap,NARGP,57,match,-1.0,169.0,1.4,1.4,0.58,results
Matbench-Gap,NARGP,58,match,-1.0,169.0,0.94,0.94,0.94,results
Matbench-Gap,NARGP,59,no_ref,,,,,,
Matbench-Gap,NARGP,60,no_ref,,,,,,
Matbench-Gap,NARGP,61,no_ref,,,,,,
Matbench-Gap,Progressive,42,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,Progressive,43,match,-1.0,169.0,0.0,0.0,0.0,results
Matbench-Gap,Progressive,44,match,-1.0,169.0,0.01,0.01,0.01,results
Matbench-Gap,Progressive,45,match,-1.0,169.0,0.3999999999999999,0.3999999999999999,0.2000000000000001,results
Matbench-Gap,Progressive,46,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,Progressive,47,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,Progressive,48,match,-1.0,169.0,0.02,0.02,0.02,results
Matbench-Gap,Progressive,49,match,-1.0,169.0,0.02,0.02,0.01,results
Matbench-Gap,Progressive,50,match,-1.0,169.0,0.0,0.0,0.0,results
Matbench-Gap,Progressive,51,match,-1.0,169.0,0.01,0.01,0.01,results
Matbench-Gap,Progressive,52,match,-1.0,169.0,0.02,0.02,0.02,results
Matbench-Gap,Progressive,53,match,-1.0,169.0,0.02,0.02,0.02,results
Matbench-Gap,Progressive,54,match,-1.0,169.0,0.01,0.01,0.01,results
Matbench-Gap,Progressive,55,match,-1.0,169.0,0.1,0.1,0.0,results
Matbench-Gap,Progressive,56,match,-1.0,169.0,0.4000000000000001,0.4000000000000001,0.01,results
Matbench-Gap,Progressive,57,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,Progressive,58,match,-1.0,169.0,0.7600000000000002,0.7600000000000002,0.1,results
Matbench-Gap,Progressive,59,match,-1.0,169.0,0.4699999999999998,0.4699999999999998,0.2000000000000001,results
Matbench-Gap,Progressive,60,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,Progressive,61,match,-1.0,169.0,0.02,0.02,0.02,results
Matbench-Gap,PseudoLabeling,42,match,-1.0,169.0,0.01,0.01,0.01,results
Matbench-Gap,PseudoLabeling,43,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,PseudoLabeling,44,match,-1.0,169.0,0.1,0.1,0.0,results
Matbench-Gap,PseudoLabeling,45,match,-1.0,169.0,0.3999999999999999,0.3999999999999999,0.1700000000000001,results
Matbench-Gap,PseudoLabeling,46,match,-1.0,169.0,0.4300000000000001,0.4300000000000001,0.01,results
Matbench-Gap,PseudoLabeling,47,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,PseudoLabeling,48,match,-1.0,169.0,0.2000000000000001,0.2000000000000001,0.0,results
Matbench-Gap,PseudoLabeling,49,match,-1.0,169.0,0.01,0.01,0.01,results
Matbench-Gap,PseudoLabeling,50,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,PseudoLabeling,51,match,-1.0,169.0,0.1,0.1,0.0,results
Matbench-Gap,PseudoLabeling,52,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,PseudoLabeling,53,match,-1.0,169.0,0.01,0.01,0.01,results
Matbench-Gap,PseudoLabeling,54,match,-1.0,169.0,0.01,0.01,0.01,results
Matbench-Gap,PseudoLabeling,55,match,-1.0,169.0,0.1500000000000001,0.1500000000000001,0.1500000000000001,results
Matbench-Gap,PseudoLabeling,56,match,-1.0,169.0,0.2999999999999998,0.2999999999999998,0.2999999999999998,results
Matbench-Gap,PseudoLabeling,57,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,PseudoLabeling,58,match,-1.0,169.0,0.0,0.0,0.0,results
Matbench-Gap,PseudoLabeling,59,match,-1.0,169.0,0.2999999999999998,0.2999999999999998,0.2999999999999998,results
Matbench-Gap,PseudoLabeling,60,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,PseudoLabeling,61,match,-1.0,169.0,0.2999999999999998,0.2999999999999998,0.1,results
Matbench-Gap,Sequential,42,match,-1.0,169.0,0.01,0.01,0.01,results
Matbench-Gap,Sequential,43,match,-1.0,169.0,0.1,0.1,0.02,results
Matbench-Gap,Sequential,44,match,-1.0,169.0,0.1500000000000001,0.1500000000000001,0.1500000000000001,results
Matbench-Gap,Sequential,45,match,-1.0,169.0,0.3999999999999999,0.3999999999999999,0.1399999999999999,results
Matbench-Gap,Sequential,46,match,-1.0,169.0,0.0,0.0,0.0,results
Matbench-Gap,Sequential,47,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,Sequential,48,match,-1.0,169.0,0.2000000000000001,0.2000000000000001,0.02,results
Matbench-Gap,Sequential,49,match,-1.0,169.0,0.01,0.01,0.01,results
Matbench-Gap,Sequential,50,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,Sequential,51,match,-1.0,169.0,0.1,0.1,0.0,results
Matbench-Gap,Sequential,52,match,-1.0,169.0,0.1,0.1,0.0,results
Matbench-Gap,Sequential,53,match,-1.0,169.0,0.01,0.01,0.01,results
Matbench-Gap,Sequential,54,match,-1.0,169.0,0.01,0.01,0.01,results
Matbench-Gap,Sequential,55,match,-1.0,169.0,0.1500000000000001,0.1500000000000001,0.1500000000000001,results
Matbench-Gap,Sequential,56,match,-1.0,169.0,0.52,0.52,0.24,results
Matbench-Gap,Sequential,57,match,-1.0,169.0,0.07,0.07,0.07,results
Matbench-Gap,Sequential,58,match,-1.0,169.0,0.0,0.0,0.0,results
Matbench-Gap,Sequential,59,match,-1.0,169.0,0.2999999999999998,0.2999999999999998,0.2999999999999998,results
Matbench-Gap,Sequential,60,match,-1.0,169.0,0.1,0.1,0.1,results
Matbench-Gap,Sequential,61,match,-1.0,169.0,0.1500000000000001,0.1500000000000001,0.1500000000000001,results
Matbench-Gap,SoftParameterSharing,42,match,-1.0,169.0,0.01,0.01,0.01,results
Matbench-Gap,SoftParameterSharing,43,match,-1.0,169.0,0.1,0.1,0.02,results
Matbench-Gap,SoftParameterSharing,44,match,-1.0,169.0,0.01,0.01,0.01,results
Matbench-Gap,SoftParameterSharing,45,match,-1.0,169.0,0.2000000000000001,0.2000000000000001,0.2000000000000001,results
Matbench-Gap,SoftParameterSharing,46,match,-1.0,169.0,0.1,0.1,0.0,results
Matbench-Gap,SoftParameterSharing,47,match,-1.0,169.0,0.01,0.01,0.0,results
Matbench-Gap,SoftParameterSharing,48,match,-1.0,169.0,0.2000000000000001,0.2000000000000001,0.02,results
